fecha_inicio,fecha_fin,codigo,descripcion,categoria,descuento,precio_normal,precio_oferta,imagen
2025-10-27,2025-12-03,7702277201564,Arrurrú Colonia Original Azul 220 ml,Higiene,50,4.07,2.04,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277201564.png
2025-10-27,2025-12-03,7702277876465,Arrurrú Crema Suavidad & Humectación 220 ml,Higiene,50,4.24,2.12,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277876465.png
2025-10-27,2025-12-03,7702277777991,Arrurrú Baño Líquido Suavidad & Humectación 220 ml,Higiene,50,4.27,2.14,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277777991.png
2025-10-27,2025-12-03,7702277701408,Arrurrú Baño Líquido Suavidad & Humectación 400 ml,Higiene,50,4.43,2.22,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277701408.png
2025-10-27,2025-12-03,7702277197201,Arrurrú Crema Original 220 ml,Higiene,50,4.91,2.46,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277197201.png
2025-10-27,2025-12-03,7702277337126,Arrurrú Shampoo Cabello Oscuro 400 ml,Higiene,50,4.99,2.50,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277337126.png
2025-10-27,2025-12-03,7702277474944,Arrurrú Shampoo Cabello Claro 400 ml,Higiene,50,5.09,2.55,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277474944.png
2025-10-27,2025-12-03,7702277551621,Arrurrú Shampoo & Baño Líquido 2 en 1 Original 400 ml,Higiene,50,5.69,2.85,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277551621.png
2025-10-27,2025-12-03,7702277490159,Arrurrú Shampoo & Baño Líquido 2 en 1 Delicada Nutrición 400 ml,Higiene,50,5.69,2.85,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277490159.png
2025-10-27,2025-12-03,7702277793069,Arrurrú Crema Original 400 ml,Higiene,50,6.15,3.08,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277793069.png
